tweet_id,tweet,city,year
23176,dear sir today visit peerjadiguda phc hospital health issue bad situation one doctore available morning hour center iam waiting hour ago came doctores,Hyderabad,2022
23177,hi sir emergency friend prudhivi economic situation poor suffering blood clot brain critical situation kindly requesting support name prudhvi hospital yashoda malakpet phone number,Hyderabad,2022
23178,hi sir emergency friend prudhivi economic situation poor suffering blood clot brain critical situation kindly requesting support name prudhvi hospital yashoda malakpet phone number,Hyderabad,2022
23179,stay barkatpura shalini hospital street street unhabitable road illegally occupied car side bystander staff bristlecone shalini hospital shalini hospital floor actual parking permission given,Hyderabad,2022
23180,today staged dharna director health seeking justice ramya reddy yashoda hospital gave treatment dead body billed lakh day,Hyderabad,2022
23181,waste money money used development osmania hospital gandhi hospital poor people get good treatment,Hyderabad,2022
23182,waste money time money used development osmania hospital gandhi hospital poor people get good treatment,Hyderabad,2022
23183,waste money money used development osmania hospital gandhi hospital poor people get good treatment,Hyderabad,2022
23184,somajiguda except good doctor hospital disaster term nursing staff admin inconsistent policy rude security poor lift mgmt zero facility patient family rob patient improvement aft repeated complaint,Hyderabad,2022
23185,curious know many people partied worked travelled turn hospital lend shoulder dead,Hyderabad,2022
23186,germanten hospital ranked india lifestyle hospital clinic ranking survey among top orthopedic hospital india thank time health considering service provide placing among top,Hyderabad,2022
23187,sir govt ayurvedha hospital near esi glove medicine important treatment available please look matter provide required medicine oil treat patient sir,Hyderabad,2022
23188,offence doctor marrying doctor absolute worst imagine coming home hr shift find part hospital vibing living room,Hyderabad,2022
23190,constable rajani kumar posted kautala police station district critically injured service gun misfire incident shifted hospital,Hyderabad,2022
23191,hi sir patient name jadi sreeja age suffering dengue fever blood infection jaundice poor family sir presently admitted rainbow child hospital hyderabad sir please help family sir please,Hyderabad,2022
23192,osmania hospital ward ek tell doctor emergency,Hyderabad,2022
23193,anybody worst experience starhealth medical insurance people making patient cry time approval aware bad company bad insurance billing exp hospital,Hyderabad,2022
23194,moral gruesome act police need take law hand maybe order day come hospital tell poor patient go heal thyself etc,Hyderabad,2022
23196,banjarahills traffic committed suicide near railway station police identified deceased ramana batch belonging poor family srikakulam amadala colony dead body shifted post mortem,Hyderabad,2022
23198,bad saw movie govt take action common man need telangana secretariat need good govt hospital,Hyderabad,2022
23199,yashoda hospital nalgonda road dead body treatment,Hyderabad,2022
23200,year ramya admitted yashoda hospital due dengue th died hospital th declared dead hospital staff added bill even th shame hospital see action hospital mr,Hyderabad,2022
23201,demonstrated yashoda hospital malakpet demanding seize hospital giving treatment dead body,Hyderabad,2022
23202,demonstrated yashoda hospital malakpet demanding seize hospital giving treatment dead body,Hyderabad,2022
23204,complaint filed department health seize yashoda hospital giving treatment dead body dhlth,Hyderabad,2022
23205,pls handle drainage cleaning department sewage department properly padmaraonagar back gandhi hospital bad condition since long asa,Hyderabad,2022
23206,please help sir daughter admitted parimitha hospital chandanagar iam cab driver poor family please seva daughter,Hyderabad,2022
23208,please help sir daughter admitted parimitha hospital chandanagar poor family sir please help sir cab driver,Hyderabad,2022
23209,absolutely required probe food poisoning malnutrition poor quality health kit healthcare hygiene related hospital health centre govt school hostel many student govt school hostel suffering malnutrition infection disease unhygienic surroundings,Hyderabad,2022
23210,respected sir osmania hospital security room number telling one leave toocking properly using absuving language tell sir poor people go,Hyderabad,2022
23211,onlinehumble request early solution overflow bad foul smell continuous overflow boggulakunta kamineni hospital road opp,Hyderabad,2022
23212,train day security personnel amcu unit somajiguda treat patient family respect dignity lady rude disrespectful appalled arrogant rude behaviour unacceptable hospital repute,Hyderabad,2022
23213,thrs solution drain water spreading lot lot bad odor sunshine hospital drain,Hyderabad,2022
23216,humble request sir brother haribabu aningi day ago met bike accident admitted virinchi hospital banjara hill doctor said need brain surgery cost around lakh family financially poor,Hyderabad,2022
23217,request visit gandhi hospital gandhi hospital emergency took around hr admission without proper first aid patient coordination jr sr doctor giving wrong medicine literally many lost life wrong treatment,Hyderabad,2022
23218,rise surgery aarogyasri last one year service taken govt hospital scheme increased crore treatment poor swarashtra double operation government hospital,Hyderabad,2022
23219,shame srinivas goud mouth piece misguiding telangana state tourism whereas per stop living fool paradise sec bad really stn hyd golf course appolo hospital got award merit,Hyderabad,2022
23220,germenten hospital day go encourage motivate social service honble cheif guest aslo present bari deputy commissioner police central crime station shri sai chaitanya garu deputy commissioner police south zone ayub khan,Hyderabad,2022
23222,pls forget incident happened ruia hospital tirupati record people died oxygen record people dead hospital father carried dead body son bike charge,Hyderabad,2022
23223,sir help boy year met accident due rtc bus admitted rainbow hospital pls bear medical bill poor kid,Hyderabad,2022
23224,dear viewersthis boy suffering nephrotic blood infection disease rainbow hospital hyderabad since year family poor spending money treatment capability please bless child small donation phonepe,Hyderabad,2022
23225,pm daily hospital duty pm next day different hosp pm first hosp bad hectic schedule,Hyderabad,2022
23226,america law inflation reduction act proved drug prescription pricing planned whereas indian drug prescription pricing costly america indian commercial sense hospital sector business although constitution mention hospital come service sector,Hyderabad,2022
23227,person name babu khan age year hassan nagar rowdy sheetar murdered unknown person sword knife hassan nagar road police reached offence place dead body shifted osmania general hospital,Hyderabad,2022
23228,stupendous success last medical camp state president mohd shafi requesting hospital come ahead work together every month free medical camp poor area city rt max,Hyderabad,2022
23229,hello friend project thank anil kumar garusirisha garu vamshi krishna garu sponsoring delicious meal poor underprivileged people near gandhi hospital memory embadi laxmaiah garu pray soul rest,Hyderabad,2022
23230,please help poor teacher admitted yashoda hospital malakpet black fungus treatment estimated expense lost wife last dec please needful please retweet,Hyderabad,2022
23231,please help poor teacher admitted yashoda hospital malakpet black fungus treatment estimated expense lost wife last dec please needful please retweet,Hyderabad,2022
23232,sri lanka fuel food forex paper write exam medicine hospital sell domestic lpg cylinder yet sri lanka rank higher india global happiness index speaks lot credibility index,Hyderabad,2022
23233,free medical camp organised national president masarat fatima telangana state president mohd shafi poor slum locality th sep hospital medical facility nearby support local make program success,Hyderabad,2022
23235,one senior reporter eenadu paper name madhu critical position family poor need help sir admitted tx hospital uppal hyderabad,Hyderabad,2022
23236,one senior reporter critical position family poor please help sir admitted tx hospital near uppal,Hyderabad,2022
23238,great legend kcr sir created established many water project district hospital welfare scheme people many great statesman unlike nothing poor establishing gujarati capitalist,Hyderabad,2022
23239,today union hyderabad district president seva ratna dr sm hussaini mujeeb participated food poor program cancer hospital patient participated lunch program event organised behalf tngos union district,Hyderabad,2022
23240,correct let politician supporter industrialist take ayush doctor service yesterday hospital inauguration amma allow ayush recognised doctor par certified allopath experience qualification,Hyderabad,2022
23241,corporate money making business name big hospital social service charging lac per annum post graduate education doctor expect free service charity,Hyderabad,2022
23242,hello sir pathetic condition rajendra nagar veterinary hospital poor animal suffer voiceless animal wait surgery since hr due power failure back,Hyderabad,2022
23243,hi sir good morning please check road gandimaisamma road cmr hospital emergency also take min min travel km bad condition road yesterday went hospital unable take photo road,Hyderabad,2022
23244,proper service response care hospital hitech city,Hyderabad,2022
23245,two kid andyears old husband abandoned getting treatment yashoda hospital malakpet financially poor since lakh spent could afford money treatment need help please support,Hyderabad,2022
23246,bad experience staff respect talk rudely try go good cooperate hospital may take high fee get respect treat like labour,Hyderabad,2022
23247,duty doctor ward bed railway hospital father sent scan,Hyderabad,2022
23248,sir colleague mother leg got fracture delhi visited safdarjung hospital treatment doctor rude doctor called today till even attended way treat request help get relief,Hyderabad,2022
23249,sir colleague mother leg got fracture visited safdarjung hospital treatment doctor rude doctor called today till even attended way treat request help quick relief,Hyderabad,2022
23250,sir colleague mother leg got fracture delhi visited safdarjung hospital treatment doctor rude doctor called today till even attended way treat request help get relief,Hyderabad,2022
23251,sir colleague mother leg got fracture delhi visited safdarjung hospital doctor rude doctor called today till even attended way treat request help get relief,Hyderabad,2022
23252,hello sir swaero need help side sir emergency nuero surgery motherinlaw patient name annaram kalavathi poor family child studing money pay hospital bill hospital name wellness,Hyderabad,2022
23253,ask trs govt education hospital housing others stupid telangana govt suppo rating insert fuel gst earned acre land farm house die much required foot naa came service accumulate property,Hyderabad,2022
23254,great service poor needy anna,Hyderabad,2022
23255,gpay bad application entire play emergency google pay hold money struck hospital emergency due worst gpay wait day transfer money,Hyderabad,2022
23256,happy share successful pci chronic total occlusion right coronary artery along dr moslaw ferenc univ heart center bad krozingen yashoda hospital somajiguda,Hyderabad,2022
23257,sir boy named naresh met yesterday currently boy condition parent poor class family hospital cost lakh rupee per day please help name naresh phon,Hyderabad,2022
23259,discus new gst role put forcibly public food item even hospital bed get gst poor getting poor reach getting rich know gst money going,Hyderabad,2022
23260,dear gst council finance ministry please think indian middle class harsh reality putting gst hospital bed tell corporate hospital bed le making mockery indian middle class making poor pls withdraw,Hyderabad,2022
23261,gst food item gst hospital room gst stationery item gst diamond reality new india simple poor pay rich nothing worry modi ji hypocrisy ki bhi seema hoti hai,Hyderabad,2022
23262,gst food item gst hospital room gst stationery item gst diamond reality new india simple poor pay rich nothing worry modi ji hypocrisy ki bhi seema hoti hai,Hyderabad,2022
23263,private hospital india indulge uncontrollable loot top govt india loot unacceptable pretext hospital bed making difficult poor middle class,Hyderabad,2022
23265,fake news circulated via social medium agenda driven msm outlet like distort fact appease donor antiindia organization based west middleeast pakistan hospital good medicine bad outcome doctor blamed beaten,Hyderabad,2022
23267,remedy hospital side main road kphb turn need ban car parking left side fir ft area turn area fully clogged traffic straight going bus vehicle struggle pas left side parked car plz widen tje left side straight passage way car parking,Hyderabad,2022
23268,one worst patient proper coordination doctor patient treatment recommended anyone join inpatient care hospital banjara hill moto service money patient care worst,Hyderabad,2022
23269,leader service dedication sacrifice vein rahul gandhi respected shri ji today took accident person kerala hospital convoy ambulance,Hyderabad,2022
23270,sir every couple day seeing drainage overflow near shivam apartment neredmet govt hospital road night seeing heavy drainage flow depicts river suffering since yr already bad smell,Hyderabad,2022
23271,blood donor required vijayawada patient name prabhakar rao age ip doctor srimannarayana hospital andhra hospital blood group negative donor required people date contact person ramu,Hyderabad,2022
23272,yes saw infant covid patient died due oxygen shortage people left dead body river bank money hospital looting poor cremate dead body sorry yogi modi saw yogi bjp party worker ground congress,Hyderabad,2022
23273,pjr enclave road digging done week ago road work started road blocked heavy traffic rain water stagnated causing bad smell school colleged hospital zone,Hyderabad,2022
23274,pjr enclave road digging done week ago road work started road blocked heavy traffic rain water stagnated causing bad smell school colleged hospital zone,Hyderabad,2022
23275,contd resident chapel rd abids traffic limit school hospital one proper speed breaker consider speed bump speed breaker waste tax money poor street light contd,Hyderabad,2022
23276,provide vehicle parking patient dedicated parking space hospital patient say story patient parking private security kims asked park vehicle private ground outside hospital area,Hyderabad,2022
23277,clean chestam ani month aitundi response ghmc much wastage coming bad smell infront govt library govt animal hospital raju colony near seva balanagar division hyderabad,Hyderabad,2022
23278,plece help sir boy fall rd floor boy yashoda hospital boy condition serious father poor person plese help sir,Hyderabad,2022
23279,boy photo friend son facing heart problem rainbow childrens hospital banjara hill need money operation parent poor family please help baby sir boy three day old,Hyderabad,2022
23280,boy photo friend son facing heart problem rainbow childrens hospital banjara hill need money operation parent poor family please help boy sir boy three day old,Hyderabad,2022
23282,cmri calcutta medical research institute spokesperson confirms singer okay brought dead hospital popular singer okay dy kolkata fell ill performing,Hyderabad,2022
23283,need help brother suffring yellow jaundice need treatment poor unble treatment hospital people asking per day amount infection spread stomach,Hyderabad,2022
23284,yesterday took mother dental hospital going problem guy cmg many cab driver denied forcibly take auto driver rude asked amt showing asked pay encourage rude guy bad exprcnce,Hyderabad,2022
23286,free medical camp done trimulgherry govt girl high school ward collaboration provide better medical service poor people medicine given hospital staff,Hyderabad,2022
23287,great gandhi hospital maintenance delivery ward everyone person government employed give money gate security second gate security delivery time one baby gandhi hospital time maximum poor people coming time one week local mla come hospital check tq,Hyderabad,2022
23288,sincerely thank community service minute online search got confirmed genuine donor ab blood father surgery hospital delhi another reason respect,Hyderabad,2022
23289,meeting memorable moment channelised grief free hospital poor aweinspiring read story,Hyderabad,2022
23290,sir plz enquirey issue building parking fire fecilitied run hospital serveces ocupied national highway colony main road parking sri sainagar colony plot opp metro piller kphb,Hyderabad,2022
23291,anna ramdev rao hospital kukatpally akda asli service baga ledu epdue chusna money money proper treatment beacuse today mom able walk stand enquired many hospital medical report said start treatment time,Hyderabad,2022
23292,registered case nhrc health minister visiting tims hospital found jr sr resident doctor nurse sent deputation hospital snatching treatment poor,Hyderabad,2022
23293,visited tims hospital found resident doctor sr doctor nurse sent deputation hospital kcr want poor people away treatment registered case nhrc health minister,Hyderabad,2022
23294,asked give invoice receipt henious crime happening hospital uncle farmer know home ask left hospital tear one year income hospital people took without reason ktr sir messiah poor kindly help,Hyderabad,2022
23295,free medical camp done trimulgherry ward collaboration provide better medical service poor people nearly member medicine given hospital staff,Hyderabad,2022
23296,dr gopichand mannam team star hospital city centre road near karvy service banjara hill hyderabad,Hyderabad,2022
23297,rule apply private hospital clinic let poor people access generic medicine instead branded one many doctor purposefully write branded medicine available market must write generic medicine compulsory,Hyderabad,2022
23298,old city publicity karna chahaiye hospital ke mutalliq treatment good range poor family,Hyderabad,2022
23299,help ganesh ravi form armoor nizamabad district year old boy addmin kims hospital hyderabad ganesh brain tumor poor family please help requested dilse foundation armur founder aves thanking sincerely,Hyderabad,2022
23300,sri lanka fuel food forex paper write exam medicine hospital sell domestic lpg cylinder yet sri lanka rank higher india global happiness index speaks lot credibility index,Hyderabad,2022
23301,requesting higher official visit know bad situation area mallapally afzal sagar opp mahmood hospital line contact,Hyderabad,2022
23302,booked apollo hospital hyd home driver asking either cash exactly cancelled cab keeping year old mother guy bad like ola,Hyderabad,2022
23303,charged lakh surgery excluding admission medical charge suggested minimum day icu charging per day month hospital till paid lakh poor family need financial support,Hyderabad,2022
23304,thy charge lakh surgery excludng admission medical charge thy sugested minimum day icu charging per day month hospital till paid lakh poor family need financial suprt,Hyderabad,2022
23305,reservation always independence onward physician seen reservation doctor action incompetent tolerate india private hospital employ,Hyderabad,2022
23306,hospital official also know taking action staff please take action nd save poor people sir thank,Hyderabad,2022
23307,sir nacharam esi hospital lo full full mosquito poor maintenance poor neatness bad cleaning everywhere rough talking poor treatment,Hyderabad,2022
23308,third class service capital hospital bhubaneswar odisha,Hyderabad,2022
23309,shifted osmania hospital doctor declared brought dead file photo,Hyderabad,2022
23310,dear hon ktr sir suggestion please note emergency route ambulance hyd city road need create service compact lane fro emergency city road like accident reach hospital police vip etc,Hyderabad,2022
23312,corporate hospital rich government hospital poor free treatment osmania hospital providing free treatment since year duty regime maintain infrastructure best squeeze life,Hyderabad,2022
23313,vijaya hospital nagaram hyderabad thief fraud hospital fooling patient duty doctor nurse expert sugar bp issue sell medicine poor unaware people,Hyderabad,2022
23314,anna name saikumar suffering back ache went hospital surgery done two month taking bed rest poor please needful anna thanking,Hyderabad,2022
23316,primary angiogram sri kcr show block say yashoda hospital doctor,Hyderabad,2022
23317,expand medical facility hyd govt establish four super speciality hospital poor bed side city gachibowli lb nagar alwal etc know telangana institute medical science tims bed planned nim,Hyderabad,2022
23319,sant shri asharamji bapu reached million yogic technique brought true spirituality within reach everyone sent ration poor needy mobile hospital remote location true sanatan saviour,Hyderabad,2022
23320,year old poor paralysed widow receiving treatment govt hospital siddipet need transported govt ayurvedic hospital treatment kind heart siddipet join hand sir,Hyderabad,2022
23321,helped reach hospital first aid see busy shooting video picture poor soul rip,Hyderabad,2022
23322,part threeday service program occasion kalvakuntla chandrasekhara raos birthday blood donation camp set local devanuri hospital fruit distributed patient plant planted hospital premise,Hyderabad,2022
23323,hi sir madam please help poor people suffering last week kims hospital kondapur hyderabad,Hyderabad,2022
23324,dear sir shaik mohsin hyderabad request please help bad situation mother hospital zoi hospital attapur suffering ventral abdominal hernia omentum bowel loop content giving cost approx lack,Hyderabad,2022
23325,poor handling rowdy entered hospital cud hv harmed patient,Hyderabad,2022
23326,people kerala lol gold scam knock door cm money pay salary kerala govt employee health service believe kerala hospital go treatment jihadis killing cpm pfi sdpi,Hyderabad,2022
23328,sir please help hospital omni hyderabad near kukad pally poor manny please brother fallen electrial pole got shokad laft hand cuttade amount please help,Hyderabad,2022
23329,green channel transportation live organ heart begumpet airport kims hospital medical team carrying live organ left hr reached kimshospital sec bad hr distance begumpetairport kimshospital sec bad km covered min,Hyderabad,2022
23330,dear sir bring humble notic month old baby anam fatima admitted nelofer hospital due heart valve blocked due baby anable breath drs suggested immediate surgery family extremely poor plz help,Hyderabad,2022
23331,worst service arrived hospital gachibowli clock appointment booked still entered doctor cabin tweeting pm proper response staff fst impression worst impression delay,Hyderabad,2022
23332,shouldered dead body day activist used go straight hospital crematorium know many people cremated victory victory humanity,Hyderabad,2022
23333,sir hospital sugar tablet tablet medicine sir suffering sugar tablet sir date sir day back tablet given sir,Hyderabad,2021
23334,aaj appointment liye ultrasound ka day bad number ara sir service acha nahi ha osmania hospital ka,Hyderabad,2021
23335,trs govt first please cancel schema like giving money etc expect old age pension focus health education well manner people use school free medical service hospital state money value,Hyderabad,2021
23336,since april family lost two past old age covid covid others comorbidities perfectly young healthy threw caution wind admitted hospital never returned bad needle prick,Hyderabad,2021
23337,single phc dammaiguda municipality conduct rtpcr since covid case increasing day day pls increase rtpcr test poor people cannot afford charged lab hospital,Hyderabad,2021
23338,zero awareness regarding mask usage hospital patient staff security many wearing mask properly poor covid management even single wear mask sign board please fix save people,Hyderabad,2021
23339,needful initiative organised telangana pradesh president cadre celebrating today birth occasion president smt sonia gandhi ji distributing blanket mask sanitisers poor needy niloufer govt hospital,Hyderabad,2021
23341,medicover hospital providing best service towards patient assurasing bill payment,Hyderabad,2021
23342,good morning sir child shresthti guptha kushi met accident age yr poor family admitted rainbow hospital banjara hill father begging hlp road yesterday met road donated money,Hyderabad,2021
23344,respected sir due damaged road poor lighting chenna reddy enclave road yesterday one community resident fall scooty got leg admitted hospital surgery public unable travel road,Hyderabad,2021
23345,mr radha gadiga hyd lbnagar telangana suffering guillain varre syndrome poor family presently ucchvas hospital spend alot money yashoda hospital present money treatment sir please help,Hyderabad,2021
23346,met accident nov admitted nim hospital hyderabad poor family looking fund please could help bhai,Hyderabad,2021
23347,sir congrats help poor people gandhi hospital redress poor plight anna helping better praying lip bharat ratna mother teresa quote,Hyderabad,2021
23348,go issued asking pvt hospital produce statement containing case covid admitted treated dead treated person wise along id detailed bill treatment,Hyderabad,2021
23349,dubai growth tsrtc come loss fare new resource serve rtc workshop car service buststations petrol bunk owned rtc rtc hospital income generator school without bus hire rtc,Hyderabad,2021
23350,type car service denting painting washing wheel alignment free pickup drop km bachupally mamatha academy medical science hospital,Hyderabad,2021
23351,type car service denting painting washing wheel alignment free pickup drop km bachupally mamatha academy medical science hospital,Hyderabad,2021
23352,last year never worked poor would emphasize equal education equal health everyone would got equal opportunity day situation huge divide poor rich due education health result private school hospital,Hyderabad,2021
23353,type car service denting painting washing wheel alignment bachupally mamatha academy medical science hospital,Hyderabad,2021
23354,ap cm jagan sir one farmer poor got snake bite farming land ventilator continental hospital gachi bowli critical position family poor unable pay hospital charge telling look every thing farmer,Hyderabad,2021
23355,help sir hi name jagadeesh raising fund brother ramesh suffering corona virus undergoing treatment kims hospital sec bad family done collect total amount required treatment llucks,Hyderabad,2021
23356,plight poor people hospital concern yes silent pathetic plight shafakhana charminar osmania hospital interested restoring paigah tomb glory,Hyderabad,2021
23357,admitted apollo hospital oct day applied cash le today hospital member told ok discharge still receive response aditya birla capital worst service,Hyderabad,2021
23358,admitted apollo hospital oct day applied cash le today hospital member told ok discharge still receive response aditya birla capital worst service,Hyderabad,2021
23359,brother praveen kumar mbbs student rim adilabad diagnosed hodgkin lymphoma cancer ventilator critical condition kims hospital secunderabad treatment require lakh plz hlp sir arefrom poor,Hyderabad,2021
23360,hello please need help immediately doctor saying patient ambika sampathy chance everything going normal responding bale sense please needful contact hospital nim hospital,Hyderabad,2021
23361,digital payment cost vaccine also science based private hospital done paid service per guideline goi,Hyderabad,2021
23362,still height poor sanitation government school jai telangana need comfortable secretariat parliament good vasthu elected representative trynto focus government school hospital,Hyderabad,2021
23363,health critical sir please help sir four childrens sir food sir school going sir poor sir land sealed hospital treatment sir health ok sir please help sir right hand vein right leg surgery please help sir,Hyderabad,2021
23366,inspite large area hospital parking allowed inside attender security guard tends say higher authority order,Hyderabad,2021
23367,hi sir poor people mother health condition serious please help sir nim hospital cm relief fund help please sir father expired poor people please help sir,Hyderabad,2021
23368,hi sir continution case nurse gave two injection back back dose controlled spot baby started behaving different doctor arrives hospital baby dead proof water getting nose heartbeat everything noticed,Hyderabad,2021
23369,first service road main road connect two major city link road lot hospital hyper market request police department assign cop particular junction control traffic,Hyderabad,2021
23370,dear sir inform covid vaccine service provided koti hospital foreign traveler vaccine shortage nd time visiting asked vaccine center open vaccine arrives please fys,Hyderabad,2021
23371,please help ananya patient name pappula manikanta two kidney damaged replacement hospital charge lakshs please help poor family,Hyderabad,2021
23372,iam much disappointed service providing apollo app apollo hospital one international hospitality service providing india per knowledge thank venkatesh,Hyderabad,2021
23373,doctor atleast given try rescue may used see bad thing hospital innocent patient swallowed greedy doctor natural way nature ah,Hyderabad,2021
23374,dear ktr sir month old hassan grand son poor mechanic orphan hospitalized need financial support treatment ankura hospital mehdipatnam currently nicu please help sir contact,Hyderabad,2021
23375,happy aid person recovery arranging transport weekly kondapur ghatkesar hospital visit fractured hand please spread word free service let reach real needy,Hyderabad,2021
23376,anna friend father got admitted private hospital brain stroke emergency hyd poor family cannot afford treatment operation pls help admitting hospital free treatment pls,Hyderabad,2021
23377,imagine crore spent ad campaign one donate political propaganda blame agar paisa barbad karna hi hai feed poor build school hospital fund political party propaganda,Hyderabad,2021
23378,today breakfast service day completed nillofer hospital day koti maternity hospital humanity first foundation lion club international,Hyderabad,2021
23379,please help sir apollo hyderabad hai sir patient gastrology ward sir pet infection hua surgery karna hai sir please sir poor family sir patient name boddu gopal apollo hospital jubli hill sir plz help sir,Hyderabad,2021
23380,horrible everywhere traffic jam poor state road manhole poor drainage water even moderate rain flowing road unemployment poor maintenance gov hospital school shortage staff every department cost even essetials ararming increase god save,Hyderabad,2021
23381,nothing new hyds heritage bldgs poor condition owing zero maintenance authority interest hyds old price structure except weep see ogh nizamia hospital irrum manzil left fall apart,Hyderabad,2021
23382,sir jayansh month suffering heart disease need operated vsd surgical closure star hospital given estimation lakh parent poor belongs sc madiga kindly cont sarika help,Hyderabad,2021
23383,madam jayansh month suffering heart disease need operated vsd surgical closure star hospital given estimation lakh parent poor belongs sc madiga kindly ask cont sarika help,Hyderabad,2021
23384,sir jayansh month suffering heart disease need operated vsd surgical closure star hospital given estimation lakh parent poor belongs sc madiga kindly ask cont sarika help,Hyderabad,2021
23385,blood required patient asha begum age female hospital sec bad nursing home west marred pally requirement blood group mobile,Hyderabad,2021
23386,lc hyderabad titan mjf celebrating first day daily breakfast service esi hospital sanathnagar hunger relief activity lion club international,Hyderabad,2021
23387,sir helpless trying contact minister tweet response mother serious condition since week gandhi hospital hyd doctor neglecting option need help sir,Hyderabad,2021
23388,hospital denying release dead body balance billing amountunfortunate helpless family,Hyderabad,2021
23389,parking hospital park bike thing happened govt department like police station haj house post office etc govt telangana get change inspiction inspector notcorrupted like army person,Hyderabad,2021
23390,sir pls help baby boy born premature genetic problem admited rainbow childrens hospital nicu treatment week required poor family pls save baby boy,Hyderabad,2021
23391,sir pls help baby boy born premature genetic problem admited nicu rainbow childrens hospital poor familyyour donation give newborn baby another chance survive,Hyderabad,2021
23392,much money wasted political party used feed poor education hospital,Hyderabad,2021
23393,thank second vice district governor lion resu malla reddy garu kind visit club participating activity service goshala esi hospital plantation sanathnagar hyderabad titan mjf,Hyderabad,2021
23394,lc secbad east celebrated birthday st district vice governor lion kamal kishore agarwal cutting cake koti maternity hospital morning breakfast service lion club,Hyderabad,2021
23395,last year security guard vaishali bihar midnight painless bite asleep confused wht bit early morning condition bad rushed hospital staff confused hearing symptom told krait bite day comma survived,Hyderabad,2021
23396,mam pls help baby boy born premature month suffering genetic breathing problem admited rainbow child hospital banjarahils road hyd poor family cannot financial support pls save baby,Hyderabad,2021
23397,pls help sir th class cannot afford dad hospital bill medicine cannot pay college fee brother sister school fee one help hope message reach pls pl help dad dad lungtransplant,Hyderabad,2021
23398,anna baby boy born premature genetic prblms admited rainbow childrens hospital banjarahils hyd treatment week required basically daily wage poor family getting per month pls save baby pls,Hyderabad,2021
23399,gone ramappa arranged service activity dist gov hospital mulugu distributed ppe kit fruit bread dry fruit patient along member lion nagaraja pingli muralidhar bala rc,Hyderabad,2021
23400,sir sister bala uma suffering brain infection meningitis yashoda hospital somajiguda hyd mnths pregnent doctor said condition critical poor sir plea help sir pls save sister baby life waiting help,Hyderabad,2021
23401,yesterday lc hyderabad airport done service activity bibi cancer hospital free cancer screening camp lion club international,Hyderabad,2021
23402,help arjun sir month old boy bitten mad dog arjun frm rampalli village peddapalli boy bitten mad dog face got badly hurt undergng trtmnt rainbow childrens hospital banjara hill spend lakh till frm poor family plz,Hyderabad,2021
23403,dear sonu sir kindly help kid ramu year poor family gajwel telangana suffering severe liver infection low platetes spleen swelling aig hospital hyderabad kindly respond save kid ashok,Hyderabad,2021
23404,hi sir hyd madinaguda brother ment fire accident saturday night admitted anupapamma hospital kphb hyd please help sir poor family cannot effort treatment surgery amount nearly tolacks working mechanic,Hyderabad,2021
23406,need good trust worthy watchman wife woo household work independent house vikaspuri jj hospital road hyderabad know someone poor need job good pay please ping contact plz rt accommodation provided,Hyderabad,2021
23407,lc hyderabad titan service breakfast esi hospital sanathnagar lion mahesh prasad president lion club international,Hyderabad,2021
23408,name suguru sugeetha age requirement liver brain dead patient hospital yashoda secunderabad attendant contact detail rohit phone guy please contact mentioned contact number know anyone,Hyderabad,2021
23409,please help friend dad critical condition financially bad spend total money even also pay hospital bill yashoda hospital hyderabad plzz help,Hyderabad,2021
23410,best doctor state ever known dr rajashekhar reddy sir gave best hospital treatment poorest poor,Hyderabad,2021
23411,modern govt maternity hospital security behaviour bad,Hyderabad,2021
23412,saying permission take patient private hospital patient bad shift near hospital emergency treatment right know sir,Hyderabad,2021
23413,hello sir one patient came emergency treatment private hospital poor affordable even pay ambalance charge called said take patient government hospital private hospital,Hyderabad,2021
23414,ruling party run govt machinery grave yard hospital phc etc burdening death pandemic priority opposition indulge service people instead blaming govt lapse medium nation faced wrath china covid,Hyderabad,2021
23415,good servicedone especially free corporate hospital deserving challenging case academic interest one feel privileged todo even free fr poor money come way medicine god bless surgeon fr humanity demand service time,Hyderabad,2021
23416,help poor temple priest fight covid fundraiser priest yanamandla srinivas gaaru begumpet hyd diagnosed covid undergoing treatment icu ward sri multispecialty hospital chaitanyapuri dilsukhnagar ph,Hyderabad,2021
23417,ceiling hospital charge per dose service charge gst maximum price covishield covaxin sputnik said order,Hyderabad,2021
23418,young civil engineer lost breath evening due covid effected hospital asking clear lakh remaining due amount claim dead body,Hyderabad,2021
23419,osmania hospital boon poor people hyderabad entire telangana neighboring state karnataka maharashtra barrister,Hyderabad,2021
23420,dear sir one friend mother suffering breast cancer need surgery poor family friend working private campany need help govt today admitted omega hospital please needfull,Hyderabad,2021
23421,hospital boon poor people entire neighboring state karnataka maharashtra owaisi,Hyderabad,2021
23422,hi sir suffering black fungus taking treatment slg hospital hyd need liposomal amphotericin no cost high middle class person cannot bare amount please provide medicine janaushadhi sceam please help,Hyderabad,2021
23423,sir baby organ developed well facing issue breathe baby admitted medicover hospital madhapur cost per day treat baby family poor need support please support,Hyderabad,2021
23424,recently bad debt father sick health position spend money private hospital please contact sir madam,Hyderabad,2021
23425,neighbour got accident kodangal vikharabad person spot dead family one person serious global hospital lakdi ka pool allah sabar de unki family kou aur un sub ki maghfirat kare,Hyderabad,2021
23426,today occasion beloved leader birthday provided breakfast poor people sanitation worker donated fan govt hospital distributed fruit uppal assembly medchal dist,Hyderabad,2021
